0.456a5=g+0.456a4=u-0.453a5=p-0.453a4=y-0.182a10...,0.465a4=l+0.465a5=gg+0.358a7=o+0.333a15-0.282a13=g...,'0.322a7=v-0.274a3-0.257a11-0.252a8+0.24 a10...','-0.524a7=ff-0.506a6=ff-0.248a9+0.213a7=v+0.2  a8...',0.374a13=s+0.337a7=bb-0.337a13=g+0.288a2-0.283a7=v...,0.448a7=j+0.431a6=j-0.313a7=v+0.283a6=i+0.262a7=h...,-0.443a7=j-0.439a6=j-0.38a6=e-0.321a7=z-0.221a7=dd...,-0.364a6=e+0.345a13=s-0.332a7=dd-0.32a13=g-0.255a6=i...,-0.653a7=n-0.653a6=r+0.209a6=i+0.187a7=bb-0.111a13=s...,0.481a7=h-0.35a7=bb+0.267a7=dd-0.259a6=i+0.237a6=q...,0.682a6=c+0.383a13=p-0.292a12-0.269a6=w-0.203a6=m...,'0.482a6=q+0.408a1+0.34 a6=aa-0.303a6=w-0.268a14...',0.378a6=d-0.346a7=dd+0.338a10+0.298a6=k-0.283a6=m...,-0.617a6=x+0.403a6=cc-0.374a6=aa+0.326a6=k-0.214a14...,-0.623a6=cc-0.476a6=aa+0.391a6=w+0.343a6=q+0.182a6=k...,-0.706a6=k+0.536a6=d+0.328a6=w-0.184a6=m-0.112a2...,0.528a6=w-0.452a12-0.344a6=d-0.262a6=m-0.238a14...,0.404a7=dd-0.376a7=z+0.354a6=d+0.289a6=k-0.234a14...,0.488a12-0.443a6=m+0.264a6=c+0.255a7=dd+0.254a6=aa...,-0.492a6=m+0.363a14-0.258a7=h+0.256a6=d+0.243a11...,-0.54a13=p+0.336a7=z-0.306a2-0.285a7=dd+0.248a6=c...,0.382a6=x+0.334a6=cc-0.32a14-0.311a6=aa+0.291a12...,-0.413a6=q+0.411a1+0.353a12-0.274a8+0.225a6=m...,'0.39 a13=p-0.381a1-0.365a15+0.26 a9-0.253a2...','-0.486a3+0.365a1-0.277a12+0.26 a8-0.252a15...','0.58 a3+0.499a14+0.318a9+0.313a1-0.177a12...','0.497a7=o-0.398a7=bb+0.33 a9+0.293a6=i+0.269a11...',0.475a8+0.419a15-0.37a7=n-0.339a2+0.302a6=r...,-0.5a9+0.483a6=i-0.409a7=bb+0.191a6=r-0.18a8...,result
-3.586265,0.731047,1.318406,1.537237,1.8668,-1.182004,-1.190697,2.327827,-0.714398,-0.136478,2.092754,1.421444,-0.313475,-0.105085,-0.165251,0.664999,1.544494,0.796743,0.764008,-0.093008,0.99684,-0.012276,-0.52982,-0.948501,-1.361437,-0.080969,-0.080894,-0.082464,0.669326,approved
1.988242,-0.669812,-1.035743,0.654614,-0.526462,-1.664688,-0.798979,0.350285,0.167499,-1.543444,-0.98938,-0.640397,0.914093,-0.072833,1.280142,1.14454,2.702244,0.532267,-0.106128,-0.601642,-0.348537,0.248621,-0.392189,-0.269806,-1.096671,2.009856,-0.77683,-1.410423,0.635652,approved
1.306592,-0.289059,0.321105,1.082468,-0.139161,-0.817237,-0.127523,0.138199,-0.081906,-0.96818,-1.519566,-1.172208,1.096465,0.406368,1.269973,1.357749,1.275553,-0.827847,1.244689,-1.333615,-0.4051,0.731584,-0.461885,-0.205124,0.491084,-0.259864,-0.238698,1.03031,-0.266796,approved
1.937296,1.133021,-1.3287,0.908414,-2.467933,-0.034307,-0.367403,-0.000647,0.044495,0.295665,-0.100393,2.104119,-1.44579,0.069863,1.221125,-0.063148,-0.266451,0.108882,-1.19517,1.001314,-0.466092,-0.783962,-0.607309,-1.88837,-1.447251,-0.133435,-0.975144,2.289426,-0.618212,approved
1.181415,-0.156003,0.714066,0.119856,-0.202901,0.516875,0.628737,-0.992469,0.809879,-1.154822,-0.119574,0.389946,-0.978467,0.273881,-0.025541,-0.128926,0.953119,0.720084,-1.095277,0.365569,0.538349,0.259692,0.027111,0.606431,0.042877,-0.756599,0.836494,0.838709,2.428531,approved
-2.807334,-0.267659,-2.392864,2.159455,-0.14325,0.690021,0.797172,0.324797,-0.075771,0.229109,1.700194,-0.716739,-0.236564,-0.293482,0.510034,-0.003478,-0.868334,-0.188351,0.498454,-0.747818,-0.372679,-1.541353,0.985013,-1.15854,-1.119522,-1.069171,-0.348957,0.886843,0.216222,approved
2.183626,-0.71387,-2.602745,1.547701,1.014787,0.664426,0.957097,1.30866,-0.101205,0.952445,-0.266684,-1.266503,0.833206,1.786809,-2.524862,0.168548,0.203401,-1.215401,0.364907,-1.266792,-0.983658,1.344077,-0.222414,-0.24424,-0.24146,0.022107,0.264157,0.785486,-0.567474,approved
1.937627,-0.923682,-1.106679,-0.012208,-1.498733,1.229176,0.539459,0.683118,-0.011247,2.094834,0.910914,1.967678,-1.477827,0.838118,0.841249,0.222656,0.324624,-0.140912,-0.623257,0.25819,-0.125025,-1.005856,0.448064,0.591451,0.574699,-0.752436,0.074893,-0.094403,-0.128655,approved
1.647572,-0.384056,-0.890852,0.31534,0.985375,0.547054,0.475903,-0.538368,0.557115,-1.95895,2.014022,0.098505,-0.488931,-0.061064,-0.266594,0.278325,0.444173,1.182797,0.357575,-0.530259,0.898299,-0.928811,-0.759392,-0.201551,-0.443316,0.242411,-1.900268,-0.439441,-1.098312,approved
1.581686,-0.664294,-0.392461,0.7963,-1.080511,-0.320483,0.129636,0.454662,0.232825,0.44099,0.005804,-0.793288,0.097049,-2.665743,-0.048831,-0.147416,1.199057,2.137426,-1.192757,1.218589,1.473538,1.452099,-0.635419,0.399177,-0.485534,-0.467578,-0.202181,-0.177043,-0.026245,approved
3.427509,-1.708879,-5.877782,1.768137,4.787499,-3.621789,-5.56133,-2.312595,-0.429711,0.1101,-0.065193,0.421083,1.828584,0.282725,-0.181,-0.207923,0.517047,-2.682003,-1.445135,1.183468,2.942126,-0.759602,0.368863,1.732264,-0.259533,0.583053,-0.045292,1.800889,-0.485305,approved
2.10962,-0.802279,-1.430561,1.05708,0.098827,1.176629,1.143161,0.878863,-0.076565,1.648225,-0.299505,0.394149,-0.402476,0.272419,1.165202,0.147651,-1.189657,-1.18211,0.338331,-0.080324,-0.873126,-0.998388,-1.062628,1.057489,-0.729194,0.026873,0.546961,-0.401281,0.212646,approved
1.963155,-0.919531,-2.100207,0.457739,-0.952078,1.136673,0.607217,0.840173,0.196715,2.054787,0.894783,0.125322,0.124883,-2.44846,-0.043411,0.024339,1.723263,2.14697,-0.882516,0.75728,1.262045,0.892271,1.355015,0.134885,0.329427,-0.037775,-0.295742,0.238226,-0.603083,approved
1.557845,-0.807895,-1.266475,0.481513,-0.300317,0.995078,0.96962,0.389884,0.138804,2.197546,0.628416,-0.948644,0.775785,-2.720467,0.006198,-0.031915,1.61901,1.727606,-1.141677,0.021635,1.198044,0.633654,-0.006766,0.569855,-0.420059,-0.571051,-0.492225,-0.35762,0.018708,approved
0.199447,0.520568,1.878438,-0.395584,-0.558715,-0.32488,0.169893,-0.865235,0.170039,0.551515,-0.571057,-0.973744,1.229663,1.100677,0.522529,-2.961505,-0.051047,0.641948,-0.296812,0.88011,-0.172268,-0.734222,-0.932912,-0.18684,0.372596,0.54647,0.020975,0.160158,-0.092299,rejected
0.594069,0.134807,0.462222,-0.263433,-0.109908,0.793392,0.657284,-0.785962,-0.021502,1.261442,2.18741,-0.886346,0.757799,-0.109923,-0.282835,0.318425,0.260758,-0.021895,-0.05097,-1.338785,0.918121,-1.327232,-0.007947,0.348877,-0.887901,1.603834,-0.011216,0.023392,-0.044869,rejected
0.604464,0.283202,1.25988,0.149847,-0.613079,-0.454819,-0.152085,-0.757575,-0.148373,-0.702169,1.126065,-0.558003,0.852428,0.090905,0.000487,0.36146,-0.828806,0.189911,0.832555,-1.040514,1.306296,0.628903,0.011237,0.202715,-1.354147,0.8226,0.034725,0.291949,-0.291809,rejected
0.256738,0.461697,2.206035,-0.525851,-0.498948,-0.363669,-0.05364,-0.826291,-0.081378,0.437967,-0.416785,-0.276868,1.972389,1.073473,-0.66117,2.554233,-1.451082,1.758743,-1.985785,1.026052,-0.064526,-0.892368,-0.092967,0.105756,0.907064,-0.474663,-0.207682,0.292178,0.023285,rejected
0.603041,0.488103,1.236891,-1.04472,-0.285157,0.838562,0.309847,-1.767572,0.961922,-0.633298,-0.1731,1.355144,-0.008149,0.090341,0.030938,0.048151,0.879849,0.204324,-0.945038,0.299482,0.828428,1.194033,0.614585,-0.196648,-0.050805,1.721128,0.7201,0.854903,1.514103,rejected
-3.823126,-0.563664,0.591471,0.219225,-1.152524,-0.382943,-0.408053,-0.431314,0.253308,-0.301324,1.84904,0.621719,-0.26231,-0.008925,0.039284,0.196824,-0.315857,-0.395378,0.028775,0.086828,0.879374,0.270768,0.32281,-1.17443,0.878134,0.69526,0.122099,0.100967,-0.203681,rejected
0.720484,0.126082,0.454097,0.040416,1.092548,1.037001,1.002107,-0.253939,-0.242647,1.665149,-0.569725,-0.790837,3.003498,0.964345,-0.388575,2.724249,-2.278807,0.861645,-0.699548,0.01512,-0.793948,-1.243856,0.597303,0.602717,0.763073,0.146942,0.202232,0.401207,-0.267,rejected
-4.150193,-0.288058,-2.211629,-4.518579,0.233314,-1.385172,0.783382,0.764594,-0.041341,-0.046709,0.107891,0.338696,-0.150907,-0.112936,0.129919,0.034624,-0.222876,-0.719525,-0.098649,0.168529,-0.497222,0.450193,0.119101,-0.917423,1.055459,-0.49583,0.183838,-0.238502,-0.114609,rejected
0.329151,6.907994,-2.479137,-0.680251,-0.966466,1.976178,0.526171,-3.518071,1.89541,-1.634627,0.125407,1.827194,1.399294,-0.509206,2.237386,-0.911239,0.88964,0.613344,-4.238062,-1.474674,-2.221216,0.28275,3.694812,-5.055412,-1.813688,-1.628302,10.455169,-5.404465,-2.022859,rejected
-3.406832,-1.058032,-1.416456,0.703476,-0.22343,1.5469,1.015607,0.07465,0.255294,2.550138,0.149085,0.140962,1.194241,-2.669006,0.483306,0.301622,0.477462,0.684134,-0.094376,0.193538,1.306185,2.0261,1.380608,0.127439,-0.217441,0.630478,-0.272081,0.028712,-1.184882,rejected
0.003882,0.68786,-0.871282,-5.041908,0.537673,-1.375996,1.139646,0.269858,-0.219489,-0.015255,-0.162937,-1.238868,0.190086,-0.145935,-0.161182,-0.137656,-0.310289,-0.506392,-0.284134,-0.216317,-0.390528,-0.30431,-0.930867,-0.016229,0.054895,-0.710129,0.396979,-0.205094,0.097468,rejected
-4.014223,-0.449769,0.974854,0.66273,-0.948508,-0.564206,-0.113118,-0.633057,0.102354,-0.450636,1.840226,-0.302049,-0.291216,0.150034,-0.06499,0.199913,-0.203483,-0.073947,-0.362408,-0.286737,0.944041,-0.294005,-0.43837,-0.259481,0.044079,-0.171329,0.241883,0.362463,-0.138475,rejected
-3.95562,-0.907199,-1.11996,-0.03742,2.175174,-1.567728,-4.222908,-6.24015,0.053488,4.450955,0.104005,-0.981773,-4.601395,0.337421,-0.124456,1.040485,-0.397062,4.167042,1.925168,-1.722007,-2.590545,1.296224,-1.38918,0.005984,0.805217,-0.156382,0.757902,0.002314,-0.107175,rejected
0.580943,0.397552,1.514515,-0.801714,-0.486455,-0.220291,-0.34773,-0.555313,0.134305,0.521203,-0.590936,0.565817,2.177352,0.663497,-0.526036,2.545674,-1.672504,1.343057,-1.528389,1.557237,-0.269627,-0.419717,0.38638,-0.921093,1.334264,1.305821,-0.357671,-0.126498,0.073263,rejected
1.378849,-0.172595,0.544025,0.199854,-0.27051,-0.061229,0.164693,0.100275,-0.001167,0.205025,-0.820125,0.749431,0.307006,0.239582,1.21221,-0.126755,-1.536732,-1.614897,0.043083,-0.05827,-0.925545,0.766064,-2.036212,-0.463872,-0.496776,-1.195945,0.213656,-1.320358,0.575724,approved
0.592126,0.0962,0.915141,-0.681288,-1.114921,1.630159,1.748578,-2.961383,-8.699476,0.195828,0.074819,1.506386,-1.196487,0.447553,0.46046,0.141077,0.378793,-0.867694,-1.278012,0.730379,1.049819,-0.127251,-2.340856,2.230504,0.662663,0.3398,0.80249,-4.684885,-2.583225,approved
0.233087,3.767017,2.674601,-0.080492,0.219632,-1.108345,-1.164241,0.18046,-0.407761,-0.560085,5.598736,-1.06438,0.540462,-1.109853,0.694129,-0.341031,0.153144,-1.791199,-0.725611,1.7986,-4.694589,2.21607,0.742464,3.167844,0.343311,0.068592,-1.604203,0.04755,0.446199,approved
0.477977,0.370138,1.660524,0.057032,-0.39237,-0.231415,0.117306,-0.713241,-0.033654,-0.568692,0.95843,-1.153022,0.48833,-0.028652,0.047649,0.04505,-1.422395,-0.591317,0.859674,-0.487461,0.772816,0.213,-0.25921,-0.171387,-0.419889,0.201711,0.555864,0.014778,-0.136687,rejected
-3.822678,-0.34951,0.917619,0.803225,-0.116208,-0.995,-0.406216,0.388928,-0.123118,-0.370936,-0.734202,0.196169,-1.137143,-0.511881,0.035132,-0.619438,-0.636031,0.362656,-2.927523,-2.306154,0.439791,0.247801,0.488651,0.462113,0.153142,1.144214,-0.868656,0.026123,-0.214128,rejected
-3.784029,-0.684437,0.109362,0.491604,-0.221726,-0.965234,-0.271239,-0.351808,0.173653,-0.090333,-0.263913,0.176642,1.76446,1.214858,0.741443,-2.64818,0.537919,1.121537,-0.473012,0.400466,-0.20305,0.172275,-0.811419,-0.118225,-0.155057,1.069676,-0.256832,-0.487852,-0.068603,rejected
0.437566,1.876186,1.684461,0.452215,2.768338,1.165185,0.66276,2.121434,-0.694642,2.869322,-0.124394,-0.82835,-0.295711,1.701724,-2.634821,0.29593,1.152978,-1.313227,0.728768,0.138417,-0.208995,0.667544,0.662068,-0.145942,-1.58038,0.053032,0.781477,-0.076672,-0.911626,rejected
0.37048,0.418286,1.898695,-0.477344,-0.488886,-0.50384,-0.196652,-0.816678,-0.103507,0.321618,-0.400463,-0.029159,2.244716,1.031111,-0.660416,2.672151,-1.216594,2.068146,-1.992385,0.830058,0.089888,-0.692838,-0.06347,0.199553,0.339669,0.124193,-0.445349,0.189103,0.039464,rejected
0.641882,0.178963,0.335169,-1.304616,0.347856,2.136568,1.135717,-1.64747,0.812417,0.981668,0.648745,1.232405,0.30209,0.376776,-0.008437,0.146388,1.355069,0.010709,-0.931246,-0.757651,0.562247,0.335291,1.547179,0.275817,0.512941,0.943664,0.800989,0.908754,1.302665,rejected
-3.251576,-0.914951,-1.01528,0.211351,-0.904885,1.275325,0.610839,-0.165282,0.18373,2.607856,0.598831,2.352508,-0.258561,0.285357,1.122061,0.578114,0.182122,-1.018452,-0.799411,-0.209467,0.014118,-0.470003,-0.364184,0.284874,-0.648362,1.767216,-0.360189,-0.155484,-0.551174,rejected
-4.221727,-0.155755,-2.164719,-3.710334,0.152269,-1.615268,0.971958,0.417214,-0.163178,-0.057985,-0.086075,-0.212906,-0.012266,-0.286161,-0.036724,0.447162,0.355406,0.399685,-0.37097,-0.228841,0.299514,-0.163458,-0.576482,0.621727,-1.754326,0.945901,-0.507256,0.06945,0.116685,rejected
0.379736,2.012516,3.558629,0.495771,2.183581,-0.84717,-0.951601,2.727328,-0.935929,0.72393,-0.687449,0.62214,-2.025219,-0.732001,-0.28352,-0.603345,0.436952,0.597566,-1.719285,-1.500211,0.492085,-0.449263,0.535095,-0.314912,-0.171236,-0.298931,-0.769108,-0.076832,0.65118,rejected
-3.868475,-0.692426,-0.124227,0.598349,-0.059629,0.781279,0.806599,-0.462355,0.089157,1.199785,2.341657,-0.683944,0.083864,0.022182,-0.067552,0.253709,0.016043,-0.510842,-0.233532,-0.915952,0.492889,-1.437327,0.103814,0.117026,0.065743,0.373626,0.310394,0.011211,-0.068698,rejected
-3.748592,-0.669842,-0.65511,0.731803,-0.119792,1.063305,1.158954,-0.097758,0.264154,2.152331,0.451563,-1.134264,-0.351787,1.829398,-2.672028,0.100278,1.041318,-1.308801,-1.328803,-0.290985,-0.399906,0.367086,0.143344,-0.089846,-0.399444,0.090903,0.034734,-0.234872,-0.665986,rejected
0.100229,2.005643,3.375739,-0.145612,1.494205,-0.804154,-0.982639,1.396614,-0.813527,0.365847,2.05605,0.521818,-0.333299,0.156579,-0.318411,0.428415,1.21809,0.621729,0.593599,-0.034493,1.435807,-0.28494,-0.208071,-0.394289,-0.953766,-0.106723,0.652408,0.364085,-0.263342,rejected
1.146379,-0.129528,0.952957,-0.632413,-2.221334,0.050228,-0.189167,-0.283952,0.060407,0.981172,0.140441,1.982307,-1.296185,0.67412,1.040025,0.18515,-0.258698,-0.417476,-0.863649,0.654715,0.594139,0.219853,-0.472612,0.279455,0.376929,-0.13107,0.130867,0.495334,-0.763764,rejected
1.042709,0.236091,0.36026,0.050949,-1.242131,-0.980235,-0.523272,-0.524639,-0.085719,-1.031977,1.870973,-0.296966,0.051469,0.13442,-0.064983,0.114951,0.245899,1.075964,-0.457927,-0.564588,1.229296,-0.223959,0.020745,-0.067109,-1.059666,0.633227,0.020665,0.401056,-0.297919,rejected
1.046934,-0.335055,-0.083796,-0.130594,-0.772008,0.247179,0.525488,-0.452311,0.014502,0.999124,-0.160074,-1.356371,0.191419,0.477625,1.219128,1.273863,2.838356,0.11216,-0.330881,-1.179916,0.150038,-1.329702,1.13743,1.070076,-0.185066,0.816447,-0.286335,-0.049968,-0.583651,rejected
0.393825,0.457646,-1.329004,-4.642456,-0.461575,-0.829147,1.236412,0.677843,-0.208223,0.192586,-0.719932,-0.574514,-0.992432,-0.180236,0.242494,0.061959,-1.19891,-0.252446,1.065696,0.700243,0.284713,0.050458,1.333948,0.31277,-0.094979,-0.248533,0.157257,0.344352,-0.238597,rejected
0.815387,0.204891,1.319084,0.092917,-1.259652,-0.74261,0.044299,-0.543329,0.242791,-0.444404,-1.098956,-1.933106,-0.670835,0.184802,1.306628,0.797877,1.650543,-0.615335,-0.353497,0.432556,-0.226898,-1.025504,-0.04318,0.065164,0.639041,0.273784,0.293105,0.175291,-0.426525,rejected
-3.601422,-0.789505,0.448988,0.967285,-1.152339,-0.693802,-0.058422,-0.206881,0.138748,-0.64532,1.783193,-0.497661,-1.021217,0.089369,0.069761,0.095007,-0.32511,0.162154,-0.347253,0.299097,0.973981,-0.698985,-0.157651,0.164955,0.18849,-0.095099,0.515991,0.244466,-0.052327,rejected
-4.661216,-0.963835,-0.577899,-2.973485,-2.149956,8.202766,-7.807663,2.059032,-0.497879,-1.425561,-0.510935,-1.30617,0.263908,-0.027479,-0.065563,0.00418,0.166608,-0.076289,-0.65328,-0.080058,-0.102503,-0.380656,-0.7738,0.333321,0.001874,0.192585,0.11419,0.54184,-0.283475,rejected
0.105927,2.326847,3.90295,0.412652,2.574707,-0.603684,-0.645483,2.47186,-1.020253,0.643666,-1.366303,0.095714,-1.661063,-0.636979,0.070018,-0.595049,-0.846732,-0.014022,-0.899161,-1.436859,0.527168,0.112453,1.107022,0.340512,-0.477357,0.336199,0.081256,0.189106,-0.378707,rejected
1.060741,-0.125859,0.74707,-0.341311,-1.836643,-0.77171,-0.532879,-0.420266,0.239123,-0.348317,-0.818303,-0.294204,-0.357206,0.291537,1.314458,1.200069,2.283293,0.011212,0.029537,0.118387,0.487626,0.065237,1.163195,-0.197253,0.617942,1.50681,-0.402463,0.229784,-0.675908,rejected
0.778925,0.042024,1.458223,0.000064,-1.342507,-0.766953,0.006227,-0.545738,0.206855,-0.41014,-1.001257,-1.796134,-0.667951,0.314962,1.263768,0.882446,1.804689,-0.46137,-0.32681,0.275332,-0.01851,-0.860987,0.087701,0.323243,0.708586,0.112942,0.256342,0.111972,-0.431835,rejected
0.944707,-0.089928,1.105191,-0.054497,-1.089747,-0.948907,-0.12746,-0.384344,0.200014,-0.674408,-0.956722,-1.696784,-0.372806,0.343672,1.286596,0.834656,1.840376,-0.460483,-0.347116,0.168195,-0.220252,-0.612984,0.004058,0.206776,0.803593,0.201045,0.40481,-0.251414,-0.415911,rejected
0.186792,0.519335,-0.945344,-4.972048,-1.013585,-0.932843,1.086738,0.414653,-0.138841,0.581644,-0.060875,-0.319434,-1.428728,-0.126591,-0.077946,0.115783,-0.121188,0.203662,0.078136,0.738591,0.643892,-0.62589,0.891557,0.295837,0.269571,-0.157124,-0.142914,0.835109,-0.196463,rejected
0.543099,0.377816,-1.649206,-4.449323,-0.238965,-0.920302,1.19272,0.841675,-0.238244,0.076346,-0.743476,-0.499894,-0.7535,-0.176225,0.222107,0.144915,-1.201378,-0.28052,1.184818,0.526159,0.240545,0.172341,1.073625,0.351292,-0.005245,0.088823,0.253017,0.712766,-0.384314,rejected
0.898213,0.131246,-2.550641,-4.590797,1.007037,-1.99934,0.822167,1.085281,-0.264823,-0.839374,-0.155269,-1.00272,0.4929,-0.195184,0.023584,-0.160326,-0.225039,-0.156449,-0.206549,-0.27876,-0.679193,0.001034,-1.100677,0.129745,0.115366,0.081719,0.778306,-0.36287,0.001168,rejected
0.829991,0.1423,1.399121,0.53676,-0.955769,-0.281934,0.328286,-0.645403,0.48392,-0.359053,-1.866522,-0.296112,-0.138023,-1.860327,-1.568958,-0.585787,-1.207418,-1.004462,1.341435,0.895275,-0.832858,-1.813915,-0.214172,1.449341,-0.425711,0.839632,1.179468,-0.008571,-0.220409,rejected
0.704379,-0.059165,1.411575,-0.254406,-1.773411,-0.869268,-0.367575,-0.919982,0.25929,-0.454933,-0.521608,0.942277,0.049381,-1.08638,-1.90254,-0.348005,0.775749,0.384628,0.041603,-0.321126,-0.091363,-1.368536,0.112803,1.526104,0.102974,-0.695374,0.579382,0.552761,-0.597685,rejected
1.118783,-0.062802,0.493189,0.574704,-0.748342,-0.647113,-0.140664,-0.235651,-0.134637,-1.011872,1.08654,-0.699437,0.193461,0.06565,0.124384,0.279652,-0.930551,0.486734,0.862206,-0.5025,1.285119,0.257449,0.238529,0.621356,-1.203337,0.999489,0.376635,0.395941,-0.327411,rejected
0.844242,0.122592,-2.368118,-4.9004,0.388068,-1.548069,0.73538,1.178746,-0.197766,-0.358949,-0.025989,-0.183194,-0.068107,-0.066683,0.030906,-0.077962,-0.386402,-0.48379,0.235736,0.081144,-0.457625,0.269773,-0.13081,-0.499687,1.590994,-0.132397,0.745013,0.579067,-0.433306,rejected
-0.027736,2.232938,3.919391,0.146738,2.15155,-0.270185,-0.456582,1.54715,-0.908996,1.211872,-0.904741,0.434467,1.343807,0.915943,-0.431843,2.874945,-1.291954,1.758965,-0.121623,1.91102,0.141707,-0.757938,0.738895,0.138376,-0.466247,-0.698041,0.345407,0.291487,-0.098763,rejected
0.076788,2.110655,3.558747,0.285653,1.838402,-0.378416,-0.546058,1.503501,-0.818565,0.377819,1.235853,-0.097946,-0.412087,-0.017444,-0.024818,0.348798,-0.141419,-0.123952,1.667914,0.318731,1.164441,-0.113103,0.175629,-0.283004,-1.169606,-0.275883,0.96648,0.250259,-0.252728,rejected
0.768606,0.174652,1.435321,-0.897294,-1.937422,0.180676,-0.228179,-0.685869,0.06232,1.189715,0.111822,2.133464,-0.523286,0.623458,0.905963,0.301418,-0.177779,-0.692453,-0.826754,0.166888,0.558177,0.58728,-0.861396,-0.099559,0.053376,0.242593,-0.157413,0.426198,-0.745341,rejected
1.208604,-0.134804,-0.397625,-0.790944,-0.772482,1.253341,0.463546,-0.382512,0.04424,2.547114,0.544529,2.056046,0.453559,0.317625,0.931975,0.490825,0.268554,-0.838488,-0.65499,-0.71872,0.119492,-0.244761,-0.540327,0.252412,-0.747381,2.057345,-0.32564,-0.133173,-0.633463,rejected
-3.33863,-0.684439,-3.870322,-3.003903,0.94651,-1.990098,0.620606,1.183501,-0.304193,-1.021407,-0.617647,0.395714,1.252816,-0.505799,0.283925,0.560303,0.007364,0.654537,0.740709,-1.052343,-0.175972,1.244771,-0.224871,0.032249,-3.085238,0.907173,-1.274133,-1.357618,1.060191,rejected
-0.020149,0.704949,-0.833288,-4.596802,0.190693,-1.264607,1.201633,0.228917,-0.313379,0.232991,-0.146675,-1.019792,-0.008098,-0.04103,-0.297444,0.236626,-0.057015,-0.055313,-0.090941,-0.439087,0.243597,-0.433665,-0.887905,0.616285,-0.385803,-0.185179,0.093693,1.148491,-0.263255,rejected
-0.040864,0.719546,-0.903978,-4.798264,-0.153779,-1.394633,0.991159,0.007261,-0.333465,0.191646,-0.036828,-0.626551,0.13523,-0.060095,-0.279138,0.356936,0.422975,0.60163,-0.277421,-0.620179,0.644095,-0.200547,-0.407802,0.782372,-1.485687,0.268607,-0.484049,0.528447,-0.074285,rejected
0.085536,1.739332,2.339024,-0.150738,2.704553,0.755475,0.271485,1.685468,-0.938482,2.657356,0.048836,0.18806,1.402352,1.504281,0.692213,-2.367969,1.104616,0.998821,1.505107,0.039056,0.038261,-0.800014,1.097758,0.509375,-0.651698,-0.628615,0.436356,0.077912,-0.55653,rejected
-4.549113,-1.012318,-0.826153,-3.013727,-1.896295,8.091698,-7.874725,2.163323,-0.478941,-1.597001,-0.538677,-1.312792,0.511738,-0.086829,-0.024796,-0.069199,0.104202,-0.209239,-0.658607,-0.109761,-0.337749,-0.247821,-0.936699,0.132096,0.087158,0.333123,0.23148,0.223047,-0.219955,rejected
0.586805,0.322791,1.609216,-0.200915,-1.204924,-0.118344,-0.034577,-0.722205,0.257867,-0.049536,-1.693146,-0.944849,0.154511,0.074527,1.47741,1.150337,0.831931,-1.232009,1.145536,0.139683,0.06038,0.452979,1.122967,-0.544774,0.434939,1.358397,-0.217503,0.093712,-0.644074,rejected
-3.850723,-0.555857,0.670759,1.109954,-0.574812,-0.443072,0.022906,-0.413159,-0.048749,-0.722136,1.265234,-0.349328,0.150706,0.23134,0.190026,0.355744,-1.070692,-0.27892,0.708797,-0.639055,0.956633,0.484988,0.071294,0.076586,-0.402716,-0.290184,0.353658,0.536905,-0.381529,rejected
0.300698,0.313095,2.033552,-0.912368,-1.923254,-0.263514,-0.444033,-1.257066,0.466201,0.221597,-0.641801,1.65711,0.291639,-1.345454,-1.950356,-0.321723,0.466264,-0.476526,0.484295,-0.016789,-0.194302,-0.928129,0.530006,0.244119,0.883422,0.165419,0.264672,0.527824,-0.629643,rejected
0.551928,0.357051,1.469171,-0.874155,-0.891374,-0.341458,-0.549806,-0.702897,0.01379,0.496744,-0.345231,1.06993,2.274439,0.895268,-0.572467,2.778329,-1.123227,2.058574,-1.639915,1.086266,0.265821,-0.095248,0.870992,-0.581308,0.728523,1.181086,-0.821991,0.104952,-0.078496,rejected
-4.032038,-0.619824,1.043314,0.441759,-1.414228,-0.849672,-0.353319,-0.975286,0.359442,-0.380415,-0.414458,1.477868,0.361255,-1.066555,-1.830003,-0.177736,0.781447,-0.141767,-0.072112,-0.521609,-0.40871,-0.986453,-0.196656,1.033019,0.238476,-0.914173,0.421904,0.474783,-0.598769,rejected
0.455598,2.050614,3.473168,0.908788,2.567904,-0.574175,-0.664181,2.870865,-0.984584,0.581719,-1.428834,0.242704,-1.831861,-0.855864,0.014563,-0.609301,-0.714507,0.085507,-0.674259,-1.407619,0.294608,-0.016277,0.968478,-0.17948,-0.628247,-0.299063,-0.578051,-0.258549,0.620746,rejected
-3.881652,-0.688344,-0.089867,0.592301,-0.065015,0.795734,0.82057,-0.46453,0.089903,1.212481,2.343202,-0.706151,0.054116,0.030769,-0.068355,0.243096,-0.004466,-0.53834,-0.233751,-0.900258,0.481226,-1.455694,0.105625,0.110378,0.126745,0.300746,0.333301,0.028573,-0.07366,rejected
-3.608973,34.152268,-14.683508,6.160868,-6.70431,0.649259,-0.514554,-3.094433,1.406717,-1.46575,-0.40395,-0.147021,1.23257,-1.42263,2.463668,-0.554359,-0.593036,1.443171,-1.971552,-0.830022,-1.54757,-1.689918,0.816349,-1.089712,-2.647283,-0.663867,0.765722,-0.195283,-0.963061,approved
